id	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species	DB	Resolution	phylum	class	order	family	genus	species
MBPK_002034792	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002036461	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583	
MBPK_002037219	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002038661	COInr	6	Arthropoda_6656	Malacostraca_6681	Amphipoda_6821	Melitidae_190426	Gammarella_518675	Gammarella_fucicola_1453330	COInr-WO_Insecta	6	Arthropoda_6656	Malacostraca_6681	Amphipoda_6821	Melitidae_190426	Gammarella_518675	Gammarella_fucicola_1453330	COInr_Med	6	Arthropoda_6656	Malacostraca_6681	Amphipoda_6821	Melitidae_190426	Gammarella_518675	Gammarella_fucicola_1453330	COInr_Med_plus	6	Arthropoda_6656	Malacostraca_6681	Amphipoda_6821	Melitidae_190426	Gammarella_518675	Gammarella_fucicola_1453330
MBPK_002039328	COInr	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Oscarellidae_2599947	Oscarella_121493		COInr-WO_Insecta	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Oscarellidae_2599947	Oscarella_121493		COInr_Med	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Oscarellidae_2599947	Oscarella_121493		COInr_Med_plus	5	Porifera_6040	Homoscleromorpha_80999	Homosclerophorida_81000	Oscarellidae_2599947	Oscarella_121493	
MBPK_002039539	COInr	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr-WO_Insecta	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr_Med	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr_Med_plus	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812	
MBPK_002039724	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002039904	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002039982	COInr	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr-WO_Insecta	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr_Med	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr_Med_plus	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677			
MBPK_002040096	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Aglaopheniidae_308582	Aglaophenia_308583	
MBPK_002040340	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002040597	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002041494	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456	
MBPK_002041725	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002042183	COInr	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr_Med	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495		
MBPK_002042920	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002043700	COInr	6	Chlorophyta_3041			Pycnococcaceae_41878	Pycnococcus_41879	Pycnococcus_provasolii_41880	COInr-WO_Insecta	6	Chlorophyta_3041			Pycnococcaceae_41878	Pycnococcus_41879	Pycnococcus_provasolii_41880	COInr_Med	6	Chlorophyta_3041			Pycnococcaceae_41878	Pycnococcus_41879	Pycnococcus_provasolii_41880	COInr_Med_plus	6	Chlorophyta_3041			Pycnococcaceae_41878	Pycnococcus_41879	Pycnococcus_provasolii_41880
MBPK_002043797	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr_Med	4	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Kallymeniaceae_31430			COInr_Med_plus	4	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Kallymeniaceae_31430		
MBPK_002043931	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002044091	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002044204	COInr	5	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Pterosiphonia_756392		COInr-WO_Insecta	5	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Pterosiphonia_756392		COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Pterosiphonia_756392		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Rhodomelaceae_2803	Pterosiphonia_756392	
MBPK_002044257	COInr	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr-WO_Insecta	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr_Med	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr_Med_plus	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812	
MBPK_002044363	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002045224	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002045824	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002045908	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002046110	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002046262	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002046486	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002046775	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002047260	COInr	6	Annelida_6340	Polychaeta_6341	Phyllodocida_6348	Syllidae_122238	Syllis_418360	Syllis_ferrani_418367	COInr-WO_Insecta	6	Annelida_6340	Polychaeta_6341	Phyllodocida_6348	Syllidae_122238	Syllis_418360	Syllis_ferrani_418367	COInr_Med	6	Annelida_6340	Polychaeta_6341	Phyllodocida_6348	Syllidae_122238	Syllis_418360	Syllis_ferrani_418367	COInr_Med_plus	6	Annelida_6340	Polychaeta_6341	Phyllodocida_6348	Syllidae_122238	Syllis_418360	Syllis_ferrani_418367
MBPK_002048569	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002048819	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002049790	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002050985	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002052015	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002053426	COInr	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr-WO_Insecta	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr_Med	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812		COInr_Med_plus	5	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677	Alcyoniidae_40678	Sarcophyton_51812	
MBPK_002053457	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr_Med	0							COInr_Med_plus	0						
MBPK_002053881	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002054305	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002054574	COInr	4		Phaeophyceae_2870	Ectocarpales_2877	Chordariaceae_66220			COInr-WO_Insecta	4		Phaeophyceae_2870	Ectocarpales_2877	Chordariaceae_66220			COInr_Med	4		Phaeophyceae_2870	Ectocarpales_2877	Chordariaceae_66220			COInr_Med_plus	4		Phaeophyceae_2870	Ectocarpales_2877	Chordariaceae_66220		
MBPK_002054958	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002055130	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002056463	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002056581	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002057413	COInr	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr_Med	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495		
MBPK_002057917	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002058398	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002058525	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002058714	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002058882	COInr	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr_Med	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956		
MBPK_002058923	COInr	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr_Med	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526	
MBPK_002059769	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	6	Annelida_6340	Polychaeta_6341	Phyllodocida_6348	Phyllodocidae_195257	Phyllodoce_222014	Phyllodoce_madeirensis_1981576
MBPK_002061216	COInr	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr_Med	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Clionaida_1779155	Clionaidae_76784	Cliona_76785	
MBPK_002061997	COInr	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr_Med	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495		
MBPK_002062211	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002062258	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002063096	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002063933	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002064192	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002064384	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002064822	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002065085	COInr	0							COInr-WO_Insecta	0							COInr_Med	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137		COInr_Med_plus	5	Mollusca_6447	Bivalvia_6544	Mytilida_6546	Mytilidae_6547	Musculus_112137	
MBPK_002065757	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr_Med	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr_Med_plus	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017			
MBPK_002065834	COInr	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr_Med	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526	
MBPK_002065853	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002066217	COInr	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Mesophyllumaceae_2784734	Mesophyllum_48973		COInr-WO_Insecta	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Mesophyllumaceae_2784734	Mesophyllum_48973		COInr_Med	0							COInr_Med_plus	0						
MBPK_002067810	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002068385	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002068646	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002069094	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002069610	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002070048	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002071709	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002072354	COInr	6	Chordata_7711	Ascidiacea_7713	Aplousobranchia_32436	Polycitoridae_260822	Cystodytes_260823	Cystodytes_dellechiajei_260824	COInr-WO_Insecta	6	Chordata_7711	Ascidiacea_7713	Aplousobranchia_32436	Polycitoridae_260822	Cystodytes_260823	Cystodytes_dellechiajei_260824	COInr_Med	6	Chordata_7711	Ascidiacea_7713	Aplousobranchia_32436	Polycitoridae_260822	Cystodytes_260823	Cystodytes_dellechiajei_260824	COInr_Med_plus	6	Chordata_7711	Ascidiacea_7713	Aplousobranchia_32436	Polycitoridae_260822	Cystodytes_260823	Cystodytes_dellechiajei_260824
MBPK_002073198	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002073229	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002075163	COInr	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr-WO_Insecta	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr_Med	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr_Med_plus	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677			
MBPK_002075761	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802				COInr_Med	4	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Delesseriaceae_31386			COInr_Med_plus	4	Rhodophyta_2763	Florideophyceae_2806	Ceramiales_2802	Delesseriaceae_31386		
MBPK_002077152	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002077582	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002077874	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002078486	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002078676	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002080045	COInr	5	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Lithophyllaceae_2705745	Lithophyllum_48954		COInr-WO_Insecta	5	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Lithophyllaceae_2705745	Lithophyllum_48954		COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Lithophyllaceae_2705745	Lithophyllum_48954		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Corallinales_31395	Lithophyllaceae_2705745	Lithophyllum_48954	
MBPK_002080324	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002081347	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002081897	COInr	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Cradoscrupocellaria_2724381	Cradoscrupocellaria_reptans_2724382	COInr-WO_Insecta	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Cradoscrupocellaria_2724381	Cradoscrupocellaria_reptans_2724382	COInr_Med	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Cradoscrupocellaria_2724381	Cradoscrupocellaria_reptans_2724382	COInr_Med_plus	6	Bryozoa_10205	Gymnolaemata_10206	Cheilostomatida_10207	Candidae_97286	Cradoscrupocellaria_2724381	Cradoscrupocellaria_reptans_2724382
MBPK_002082790	COInr	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598		COInr-WO_Insecta	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598		COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Hapalidiales_1705611	Hapalidiaceae_227970	Lithothamnion_48598	
MBPK_002083123	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002083261	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002083269	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Halopteris_308576		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Halopteris_308576		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Halopteris_308576		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Halopteris_308576	
MBPK_002084471	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002084476	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002084682	COInr	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Halopteris_308576		COInr-WO_Insecta	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Halopteris_308576		COInr_Med	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Halopteris_308576		COInr_Med_plus	5	Cnidaria_6073	Hydrozoa_6074	Leptothecata_500008	Halopterididae_308575	Halopteris_308576	
MBPK_002084846	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002085717	COInr	6	Chordata_7711	Ascidiacea_7713	Phlebobranchia_7716	Perophoridae_111866	Ecteinascidia_284475	Ecteinascidia_herdmanni_286148	COInr-WO_Insecta	6	Chordata_7711	Ascidiacea_7713	Phlebobranchia_7716	Perophoridae_111866	Ecteinascidia_284475	Ecteinascidia_herdmanni_286148	COInr_Med	6	Chordata_7711	Ascidiacea_7713	Phlebobranchia_7716	Perophoridae_111866	Ecteinascidia_284475	Ecteinascidia_herdmanni_286148	COInr_Med_plus	6	Chordata_7711	Ascidiacea_7713	Phlebobranchia_7716	Perophoridae_111866	Ecteinascidia_284475	Ecteinascidia_herdmanni_286148
MBPK_002085894	COInr	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr-WO_Insecta	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr_Med	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526		COInr_Med_plus	5	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Dysideidae_190525	Dysidea_190526	
MBPK_002086062	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002086597	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Peyssonneliales_-35115				COInr_Med	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456		COInr_Med_plus	5	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Peyssonneliaceae_173455	Peyssonnelia_173456	
MBPK_002086895	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002086950	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002086956	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002087483	COInr	2	Mollusca_6447	Gastropoda_6448					COInr-WO_Insecta	2	Mollusca_6447	Gastropoda_6448					COInr_Med	6	Mollusca_6447	Gastropoda_6448		Cerithiidae_69701	Bittium_1357313	Bittium_reticulatum_2219155	COInr_Med_plus	6	Mollusca_6447	Gastropoda_6448		Cerithiidae_69701	Bittium_1357313	Bittium_reticulatum_2219155
MBPK_002087802	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002088771	COInr	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925				COInr_Med	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Poecilosclerida_27925	Hymedesmiidae_252956		
MBPK_002088897	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002089140	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002089382	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002089405	COInr	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr-WO_Insecta	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr_Med	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr_Med_plus	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677			
MBPK_002089536	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002089605	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002089664	COInr	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr-WO_Insecta	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr_Med	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677				COInr_Med_plus	3	Cnidaria_6073	Anthozoa_6101	Alcyonacea_40677			
MBPK_002090192	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002092147	COInr	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr-WO_Insecta	3	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428				COInr_Med	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495			COInr_Med_plus	4	Porifera_6040	Demospongiae_6042	Dictyoceratida_119428	Thorectidae_121495		
MBPK_002092225	COInr	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr-WO_Insecta	3	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017				COInr_Med	6	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Dumontiaceae_31415	Dudresnaya_38552	Dudresnaya_verticillata_508027	COInr_Med_plus	6	Rhodophyta_2763	Florideophyceae_2806	Gigartinales_28017	Dumontiaceae_31415	Dudresnaya_38552	Dudresnaya_verticillata_508027
MBPK_002093178	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002093436	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002093546	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
MBPK_002094139	COInr	0							COInr-WO_Insecta	0							COInr_Med	0							COInr_Med_plus	0						
